Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
No. 5 Constitutional Amendment,No,NON,431,-,-,-,-,318,19.7
No. 5 Constitutional Amendment,No,NON,434,0,418,309,137,864,21.4
No. 5 Constitutional Amendment,No,NON,438,0,266,134,36,436,21.1
No. 5 Constitutional Amendment,No,NON,440,0,303,211,93,607,18.8
No. 5 Constitutional Amendment,No,NON,450,-,-,-,-,15,16.3
No. 5 Constitutional Amendment,No,NON,462,0,348,148,68,564,18.5
No. 5 Constitutional Amendment,No,NON,464,-,-,-,-,699,19.8
No. 5 Constitutional Amendment,No,NON,472,0,47,51,30,128,22.1
No. 5 Constitutional Amendment,No,NON,475,0,79,101,34,214,21.6
No. 5 Constitutional Amendment,No,NON,477,0,326,254,83,663,18.2
No. 5 Constitutional Amendment,No,NON,479,0,163,121,67,351,20.3
No. 5 Constitutional Amendment,No,NON,502,-,-,-,-,98,18.8
No. 5 Constitutional Amendment,No,NON,550,0,119,148,71,338,23.2
No. 5 Constitutional Amendment,No,NON,551,0,457,373,136,966,18.7
No. 5 Constitutional Amendment,No,NON,552,0,348,492,190,1030,22.1
No. 5 Constitutional Amendment,No,NON,554,0,228,338,182,748,22.1
No. 5 Constitutional Amendment,No,NON,590,0,524,480,187,1191,18.6
No. 5 Constitutional Amendment,No,NON,591,-,-,-,-,1034,20.4
No. 5 Constitutional Amendment,No,NON,593,0,195,173,166,534,16.9
No. 5 Constitutional Amendment,No,NON,594,-,-,-,-,727,21.8
No. 6 Constitutional Amendment,Yes,NON,101,-,-,-,-,3874,93.1
No. 6 Constitutional Amendment,Yes,NON,102,-,-,-,-,79,89.8
No. 6 Constitutional Amendment,Yes,NON,103,-,-,-,-,1654,93.7
No. 6 Constitutional Amendment,Yes,NON,135,0,1943,1205,462,3610,91.7
No. 6 Constitutional Amendment,Yes,NON,139,0,1063,647,354,2064,92.8
No. 6 Constitutional Amendment,Yes,NON,141,-,-,-,-,2720,92.7
No. 6 Constitutional Amendment,Yes,NON,142,-,-,-,-,1308,93.2
No. 6 Constitutional Amendment,Yes,NON,144,-,-,-,-,3686,92.5
No. 6 Constitutional Amendment,Yes,NON,155,-,-,-,-,5758,93.5
No. 6 Constitutional Amendment,Yes,NON,156,-,-,-,-,3329,91.7
No. 6 Constitutional Amendment,Yes,NON,159,0,912,683,427,2022,93.6
No. 6 Constitutional Amendment,Yes,NON,189,0,81,50,112,243,90.3
No. 6 Constitutional Amendment,Yes,NON,190,-,-,-,-,2937,92.3
No. 6 Constitutional Amendment,Yes,NON,193,-,-,-,-,4799,91.9
No. 6 Constitutional Amendment,Yes,NON,194,0,1687,1198,219,3104,92.3
No. 6 Constitutional Amendment,Yes,NON,202,-,-,-,-,5018,92.6
No. 6 Constitutional Amendment,Yes,NON,203,-,-,-,-,4086,93.0
No. 6 Constitutional Amendment,Yes,NON,204,-,-,-,-,3149,92.6
No. 6 Constitutional Amendment,Yes,NON,222,-,-,-,-,3486,91.2
No. 6 Constitutional Amendment,Yes,NON,223,-,-,-,-,5634,92.2
No. 6 Constitutional Amendment,Yes,NON,242,0,719,461,300,1480,90.9
No. 6 Constitutional Amendment,Yes,NON,251,-,-,-,-,4640,91.8
No. 6 Constitutional Amendment,Yes,NON,252,-,-,-,-,2180,92.8
No. 6 Constitutional Amendment,Yes,NON,255,-,-,-,-,4679,91.2
No. 6 Constitutional Amendment,Yes,NON,257,-,-,-,-,2639,91.5
No. 6 Constitutional Amendment,Yes,NON,258,0,1542,1023,324,2889,91.7
No. 6 Constitutional Amendment,Yes,NON,303,-,-,-,-,4056,93.3
No. 6 Constitutional Amendment,Yes,NON,304,-,-,-,-,2665,92.9
No. 6 Constitutional Amendment,Yes,NON,310,-,-,-,-,4692,92.2
No. 6 Constitutional Amendment,Yes,NON,313,-,-,-,-,3698,92.7
No. 6 Constitutional Amendment,Yes,NON,315,-,-,-,-,2042,91.9
No. 6 Constitutional Amendment,Yes,NON,317,0,1607,815,235,2657,91.6
No. 6 Constitutional Amendment,Yes,NON,322,-,-,-,-,2868,91.5
No. 6 Constitutional Amendment,Yes,NON,323,-,-,-,-,3493,92.3
No. 6 Constitutional Amendment,Yes,NON,324,-,-,-,-,3428,92.3
No. 6 Constitutional Amendment,Yes,NON,332,-,-,-,-,5047,92.7
No. 6 Constitutional Amendment,Yes,NON,414,-,-,-,-,2692,91.6
No. 6 Constitutional Amendment,Yes,NON,418,-,-,-,-,4516,92.7
No. 6 Constitutional Amendment,Yes,NON,428,-,-,-,-,2580,92.3
No. 6 Constitutional Amendment,Yes,NON,430,-,-,-,-,2532,93.0
No. 6 Constitutional Amendment,Yes,NON,431,-,-,-,-,1507,92.3
No. 6 Constitutional Amendment,Yes,NON,434,-,-,-,-,3777,92.2
No. 6 Constitutional Amendment,Yes,NON,438,-,-,-,-,1952,93.5
No. 6 Constitutional Amendment,Yes,NON,440,0,1447,1137,464,3048,92.7
No. 6 Constitutional Amendment,Yes,NON,450,-,-,-,-,85,92.4
No. 6 Constitutional Amendment,Yes,NON,462,-,-,-,-,2821,91.7
No. 6 Constitutional Amendment,Yes,NON,464,-,-,-,-,3238,91.1
No. 6 Constitutional Amendment,Yes,NON,472,0,215,229,91,535,89.3
No. 6 Constitutional Amendment,Yes,NON,475,0,402,377,131,910,90.9
No. 6 Constitutional Amendment,Yes,NON,477,0,1783,1270,300,3353,91.2
No. 6 Constitutional Amendment,Yes,NON,479,0,803,535,245,1583,90.6
No. 6 Constitutional Amendment,Yes,NON,502,-,-,-,-,489,92.4
No. 6 Constitutional Amendment,Yes,NON,550,0,503,628,231,1362,92.4
No. 6 Constitutional Amendment,Yes,NON,551,0,2237,2006,614,4857,93.2
No. 6 Constitutional Amendment,Yes,NON,552,0,1570,1977,854,4401,92.7
No. 6 Constitutional Amendment,Yes,NON,554,-,-,-,-,3179,92.6
No. 6 Constitutional Amendment,Yes,NON,590,-,-,-,-,6070,93.5
No. 6 Constitutional Amendment,Yes,NON,591,-,-,-,-,4748,93.0
No. 6 Constitutional Amendment,Yes,NON,593,-,-,-,-,3035,94.7
No. 6 Constitutional Amendment,Yes,NON,594,-,-,-,-,3075,91.8
No. 6 Constitutional Amendment,No,NON,101,0,128,101,56,285,6.9
No. 6 Constitutional Amendment,No,NON,102,-,-,-,-,9,10.2
No. 6 Constitutional Amendment,No,NON,103,-,-,-,-,111,6.3
No. 6 Constitutional Amendment,No,NON,135,0,177,111,38,326,8.3
No. 6 Constitutional Amendment,No,NON,139,0,67,61,32,160,7.2
No. 6 Constitutional Amendment,No,NON,141,0,100,78,35,213,7.3
No. 6 Constitutional Amendment,No,NON,142,0,32,30,34,96,6.8
No. 6 Constitutional Amendment,No,NON,144,0,137,125,39,301,7.5
No. 6 Constitutional Amendment,No,NON,155,0,220,147,35,402,6.5
No. 6 Constitutional Amendment,No,NON,156,0,129,123,49,301,8.3
No. 6 Constitutional Amendment,No,NON,159,0,61,42,35,138,6.4
No. 6 Constitutional Amendment,No,NON,189,-,-,-,-,26,9.7
No. 6 Constitutional Amendment,No,NON,190,-,-,-,-,246,7.7
No. 6 Constitutional Amendment,No,NON,193,0,161,204,58,423,8.1
No. 6 Constitutional Amendment,No,NON,194,0,113,114,32,259,7.7
No. 6 Constitutional Amendment,No,NON,202,0,209,129,65,403,7.4
No. 6 Constitutional Amendment,No,NON,203,-,-,-,-,308,7.0
No. 6 Constitutional Amendment,No,NON,204,-,-,-,-,251,7.4
No. 6 Constitutional Amendment,No,NON,222,-,-,-,-,335,8.8
No. 6 Constitutional Amendment,No,NON,223,0,290,137,50,477,7.8
No. 6 Constitutional Amendment,No,NON,242,-,-,-,-,149,9.1
No. 6 Constitutional Amendment,No,NON,251,-,-,-,-,412,8.2
No. 6 Constitutional Amendment,No,NON,252,-,-,-,-,169,7.2
No. 6 Constitutional Amendment,No,NON,255,-,-,-,-,451,8.8
No. 6 Constitutional Amendment,No,NON,257,0,130,79,36,245,8.5
No. 6 Constitutional Amendment,No,NON,258,-,-,-,-,262,8.3
No. 6 Constitutional Amendment,No,NON,303,0,151,107,35,293,6.7
No. 6 Constitutional Amendment,No,NON,304,-,-,-,-,203,7.1
No. 6 Constitutional Amendment,No,NON,310,0,220,130,46,396,7.8
No. 6 Constitutional Amendment,No,NON,313,0,123,119,50,292,7.3
No. 6 Constitutional Amendment,No,NON,315,0,94,46,40,180,8.1
No. 6 Constitutional Amendment,No,NON,317,-,-,-,-,244,8.4
No. 6 Constitutional Amendment,No,NON,322,0,114,111,43,268,8.5
No. 6 Constitutional Amendment,No,NON,323,-,-,-,-,290,7.7
No. 6 Constitutional Amendment,No,NON,324,0,100,143,41,284,7.7
No. 6 Constitutional Amendment,No,NON,332,0,196,164,40,400,7.3
No. 6 Constitutional Amendment,No,NON,414,0,122,82,43,247,8.4
No. 6 Constitutional Amendment,No,NON,418,0,170,140,44,354,7.3
No. 6 Constitutional Amendment,No,NON,428,-,-,-,-,214,7.7
No. 6 Constitutional Amendment,No,NON,430,-,-,-,-,191,7.0
No. 6 Constitutional Amendment,No,NON,431,-,-,-,-,125,7.7
No. 6 Constitutional Amendment,No,NON,434,0,152,119,50,321,7.8
No. 6 Constitutional Amendment,No,NON,438,-,-,-,-,136,6.5
No. 6 Constitutional Amendment,No,NON,440,-,-,-,-,241,7.3
No. 6 Constitutional Amendment,No,NON,450,-,-,-,-,7,7.6
No. 6 Constitutional Amendment,No,NON,462,-,-,-,-,256,8.3
No. 6 Constitutional Amendment,No,NON,464,0,169,105,43,317,8.9
No. 6 Constitutional Amendment,No,NON,472,-,-,-,-,64,10.7
No. 6 Constitutional Amendment,No,NON,475,-,-,-,-,91,9.1
No. 6 Constitutional Amendment,No,NON,477,0,167,116,39,322,8.8
No. 6 Constitutional Amendment,No,NON,479,-,-,-,-,164,9.4
No. 6 Constitutional Amendment,No,NON,502,-,-,-,-,40,7.6
No. 6 Constitutional Amendment,No,NON,550,-,-,-,-,112,7.6
No. 6 Constitutional Amendment,No,NON,551,0,159,144,53,356,6.8
No. 6 Constitutional Amendment,No,NON,552,0,117,156,74,347,7.3
No. 6 Constitutional Amendment,No,NON,554,0,81,113,60,254,7.4
No. 6 Constitutional Amendment,No,NON,590,0,189,158,73,420,6.5
No. 6 Constitutional Amendment,No,NON,591,-,-,-,-,358,7.0
No. 6 Constitutional Amendment,No,NON,593,0,57,66,47,170,5.3
No. 6 Constitutional Amendment,No,NON,594,-,-,-,-,276,8.2
Conservation Collier Referendum,Yes,NON,101,-,-,-,-,3253,78.0
Conservation Collier Referendum,Yes,NON,102,-,-,-,-,45,51.7
Conservation Collier Referendum,Yes,NON,103,-,-,-,-,1418,80.6
Conservation Collier Referendum,Yes,NON,135,0,1826,1000,395,3221,82.0
Conservation Collier Referendum,Yes,NON,139,0,980,522,296,1798,80.3
Conservation Collier Referendum,Yes,NON,141,-,-,-,-,2338,79.4
Conservation Collier Referendum,Yes,NON,142,0,525,303,244,1072,76.0
Conservation Collier Referendum,Yes,NON,144,-,-,-,-,3176,79.5
Conservation Collier Referendum,Yes,NON,155,-,-,-,-,5039,81.4
Conservation Collier Referendum,Yes,NON,156,-,-,-,-,3010,82.7
Conservation Collier Referendum,Yes,NON,159,0,820,571,314,1705,79.3
Conservation Collier Referendum,Yes,NON,189,0,79,38,91,208,76.5
Conservation Collier Referendum,Yes,NON,190,-,-,-,-,2398,74.9
Conservation Collier Referendum,Yes,NON,193,-,-,-,-,3724,71.2
Conservation Collier Referendum,Yes,NON,194,0,1401,932,150,2483,73.9
Conservation Collier Referendum,Yes,NON,202,0,2588,1194,519,4301,79.0
Conservation Collier Referendum,Yes,NON,203,-,-,-,-,3114,71.0
Conservation Collier Referendum,Yes,NON,204,-,-,-,-,2658,77.7
Conservation Collier Referendum,Yes,NON,222,-,-,-,-,3048,79.3
Conservation Collier Referendum,Yes,NON,223,-,-,-,-,4843,79.1
Conservation Collier Referendum,Yes,NON,242,0,661,333,260,1254,76.4
Conservation Collier Referendum,Yes,NON,251,-,-,-,-,3960,78.2
Conservation Collier Referendum,Yes,NON,252,-,-,-,-,1754,74.5
Conservation Collier Referendum,Yes,NON,255,0,3000,758,257,4015,78.1
Conservation Collier Referendum,Yes,NON,257,-,-,-,-,2106,73.0
Conservation Collier Referendum,Yes,NON,258,0,1444,776,258,2478,78.6
Conservation Collier Referendum,Yes,NON,303,-,-,-,-,3146,72.0
Conservation Collier Referendum,Yes,NON,304,-,-,-,-,2088,72.7
Conservation Collier Referendum,Yes,NON,310,0,2243,1243,463,3949,77.3
Conservation Collier Referendum,Yes,NON,313,-,-,-,-,2972,74.4
Conservation Collier Referendum,Yes,NON,315,-,-,-,-,1720,77.4
Conservation Collier Referendum,Yes,NON,317,0,1490,567,163,2220,76.0
Conservation Collier Referendum,Yes,NON,322,-,-,-,-,2217,69.8
Conservation Collier Referendum,Yes,NON,323,-,-,-,-,3092,81.1
Conservation Collier Referendum,Yes,NON,324,-,-,-,-,2964,79.5
Conservation Collier Referendum,Yes,NON,332,-,-,-,-,4426,81.1
Conservation Collier Referendum,Yes,NON,414,-,-,-,-,2385,80.7
Conservation Collier Referendum,Yes,NON,418,-,-,-,-,3822,78.2
Conservation Collier Referendum,Yes,NON,428,-,-,-,-,2186,77.8
Conservation Collier Referendum,Yes,NON,430,-,-,-,-,2193,80.2
Conservation Collier Referendum,Yes,NON,431,-,-,-,-,1306,79.6
Conservation Collier Referendum,Yes,NON,434,-,-,-,-,3300,80.4
Conservation Collier Referendum,Yes,NON,438,0,1044,539,130,1713,81.3
Conservation Collier Referendum,Yes,NON,440,0,1282,914,377,2573,78.0
Conservation Collier Referendum,Yes,NON,450,-,-,-,-,86,86.0
Conservation Collier Referendum,Yes,NON,462,-,-,-,-,2348,76.0
Conservation Collier Referendum,Yes,NON,464,0,1670,819,271,2760,76.9
Conservation Collier Referendum,Yes,NON,472,0,204,211,88,503,83.3
Conservation Collier Referendum,Yes,NON,475,0,345,304,93,742,74.0
Conservation Collier Referendum,Yes,NON,477,0,1584,1017,247,2848,77.0
Conservation Collier Referendum,Yes,NON,479,0,735,417,211,1363,77.8
Conservation Collier Referendum,Yes,NON,502,-,-,-,-,322,60.3
Conservation Collier Referendum,Yes,NON,550,0,404,435,161,1000,68.0
Conservation Collier Referendum,Yes,NON,551,0,1895,1400,482,3777,72.4
Conservation Collier Referendum,Yes,NON,552,0,1245,1386,661,3292,69.6
Conservation Collier Referendum,Yes,NON,554,-,-,-,-,2390,69.6
Conservation Collier Referendum,Yes,NON,590,-,-,-,-,4559,70.1
Conservation Collier Referendum,Yes,NON,591,-,-,-,-,3537,69.2
Conservation Collier Referendum,Yes,NON,593,-,-,-,-,2140,66.6
Conservation Collier Referendum,Yes,NON,594,-,-,-,-,2859,84.1
Conservation Collier Referendum,No,NON,101,-,-,-,-,915,22.0
Conservation Collier Referendum,No,NON,102,-,-,-,-,42,48.3
Conservation Collier Referendum,No,NON,103,0,143,133,66,342,19.4
Conservation Collier Referendum,No,NON,135,0,286,306,113,705,18.0
Conservation Collier Referendum,No,NON,139,0,153,194,95,442,19.7
Conservation Collier Referendum,No,NON,141,0,232,249,127,608,20.6
Conservation Collier Referendum,No,NON,142,-,-,-,-,338,24.0
Conservation Collier Referendum,No,NON,144,0,354,329,137,820,20.5
Conservation Collier Referendum,No,NON,155,0,514,503,131,1148,18.6
Conservation Collier Referendum,No,NON,156,-,-,-,-,629,17.3
Conservation Collier Referendum,No,NON,159,0,154,152,138,444,20.7
Conservation Collier Referendum,No,NON,189,-,-,-,-,64,23.5
Conservation Collier Referendum,No,NON,190,-,-,-,-,805,25.1
Conservation Collier Referendum,No,NON,193,-,-,-,-,1508,28.8
Conservation Collier Referendum,No,NON,194,0,390,382,104,876,26.1
Conservation Collier Referendum,No,NON,202,-,-,-,-,1144,21.0
Conservation Collier Referendum,No,NON,203,0,480,670,121,1271,29.0
Conservation Collier Referendum,No,NON,204,-,-,-,-,761,22.3
Conservation Collier Referendum,No,NON,222,0,397,314,85,796,20.7
Conservation Collier Referendum,No,NON,223,0,549,546,187,1282,20.9
Conservation Collier Referendum,No,NON,242,0,124,190,73,387,23.6
Conservation Collier Referendum,No,NON,251,-,-,-,-,1105,21.8
Conservation Collier Referendum,No,NON,252,0,271,250,80,601,25.5
Conservation Collier Referendum,No,NON,255,-,-,-,-,1127,21.9
Conservation Collier Referendum,No,NON,257,-,-,-,-,779,27.0
Conservation Collier Referendum,No,NON,258,0,241,346,89,676,21.4
Conservation Collier Referendum,No,NON,303,-,-,-,-,1221,28.0
Conservation Collier Referendum,No,NON,304,0,352,364,70,786,27.3
Conservation Collier Referendum,No,NON,310,-,-,-,-,1162,22.7
Conservation Collier Referendum,No,NON,313,0,311,534,177,1022,25.6
Conservation Collier Referendum,No,NON,315,0,211,171,121,503,22.6
Conservation Collier Referendum,No,NON,317,0,288,323,91,702,24.0
Conservation Collier Referendum,No,NON,322,0,300,503,157,960,30.2
Conservation Collier Referendum,No,NON,323,-,-,-,-,722,18.9
Conservation Collier Referendum,No,NON,324,0,259,408,98,765,20.5
Conservation Collier Referendum,No,NON,332,-,-,-,-,1032,18.9
Conservation Collier Referendum,No,NON,414,0,235,237,99,571,19.3
Conservation Collier Referendum,No,NON,418,0,449,468,146,1063,21.8
Conservation Collier Referendum,No,NON,428,-,-,-,-,624,22.2
Conservation Collier Referendum,No,NON,430,0,203,244,96,543,19.8
Conservation Collier Referendum,No,NON,431,-,-,-,-,334,20.4
Conservation Collier Referendum,No,NON,434,0,330,343,129,802,19.6
Conservation Collier Referendum,No,NON,438,-,-,-,-,393,18.7
Conservation Collier Referendum,No,NON,440,0,290,321,113,724,22.0
Conservation Collier Referendum,No,NON,450,-,-,-,-,14,14.0
Conservation Collier Referendum,No,NON,462,0,364,268,110,742,24.0
Conservation Collier Referendum,No,NON,464,-,-,-,-,828,23.1
Conservation Collier Referendum,No,NON,472,-,-,-,-,101,16.7
Conservation Collier Referendum,No,NON,475,0,92,120,49,261,26.0
Conservation Collier Referendum,No,NON,477,0,380,377,95,852,23.0
Conservation Collier Referendum,No,NON,479,0,143,185,62,390,22.2
Conservation Collier Referendum,No,NON,502,0,31,147,34,212,39.7
Conservation Collier Referendum,No,NON,550,0,138,236,97,471,32.0
Conservation Collier Referendum,No,NON,551,0,503,752,184,1439,27.6
Conservation Collier Referendum,No,NON,552,0,433,725,281,1439,30.4
Conservation Collier Referendum,No,NON,554,0,325,518,202,1045,30.4
Conservation Collier Referendum,No,NON,590,0,662,1014,264,1940,29.9
Conservation Collier Referendum,No,NON,591,-,-,-,-,1574,30.8
Conservation Collier Referendum,No,NON,593,-,-,-,-,1073,33.4
Conservation Collier Referendum,No,NON,594,-,-,-,-,539,15.9
