Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Retain Judge Kerry l. Evander,Yes,NON,1560,285,413,244,942,71.96
Retain Judge Kerry l. Evander,Yes,NON,1570,425,575,271,1271,71.12
Retain Judge Kerry l. Evander,Yes,NON,1580,251,321,311,883,71.32
Retain Judge Kerry l. Evander,Yes,NON,1590,334,411,249,994,68.93
Retain Judge Kerry l. Evander,Yes,NON,1600,430,530,277,1237,70.12
Retain Judge Kerry l. Evander,Yes,NON,1610,522,664,362,1548,70.46
Retain Judge Kerry l. Evander,Yes,NON,2500,237,210,240,687,66.83
Retain Judge Kerry l. Evander,Yes,NON,2510,90,88,99,277,71.58
Retain Judge Kerry l. Evander,Yes,NON,2520,283,369,233,885,68.50
Retain Judge Kerry l. Evander,Yes,NON,2530,180,425,166,771,68.29
Retain Judge Kerry l. Evander,Yes,NON,2540,166,237,191,594,71.65
Retain Judge Kerry l. Evander,Yes,NON,2550,293,258,225,776,71.06
Retain Judge Kerry l. Evander,Yes,NON,2551,144,158,223,525,75.32
Retain Judge Kerry l. Evander,Yes,NON,2560,141,238,120,499,66.62
Retain Judge Kerry l. Evander,Yes,NON,2570,467,462,437,1366,70.45
Retain Judge Kerry l. Evander,Yes,NON,2580,493,344,121,958,75.55
Retain Judge Kerry l. Evander,Yes,NON,2590,128,162,140,430,65.15
Retain Judge Kerry l. Evander,Yes,NON,2600,742,626,570,1938,71.41
Retain Judge Kerry l. Evander,Yes,NON,2610,476,269,105,850,76.44
Retain Judge Kerry l. Evander,Yes,NON,2620,-,-,-,210,78.36
Retain Judge Kerry l. Evander,Yes,NON,2621,-,-,-,4,36.36
Retain Judge Kerry l. Evander,Yes,NON,2630,85,92,87,264,67.18
Retain Judge Kerry l. Evander,Yes,NON,3510,217,192,377,786,69.68
Retain Judge Kerry l. Evander,Yes,NON,3520,274,386,366,1026,69.56
Retain Judge Kerry l. Evander,Yes,NON,3530,878,580,545,2003,79.61
Retain Judge Kerry l. Evander,Yes,NON,3540,501,297,506,1304,79.66
Retain Judge Kerry l. Evander,Yes,NON,3550,2013,2417,231,4661,78.30
Retain Judge Kerry l. Evander,Yes,NON,3560,187,229,135,551,65.75
Retain Judge Kerry l. Evander,Yes,NON,3570,367,647,312,1326,70.23
Retain Judge Kerry l. Evander,Yes,NON,3580,600,871,498,1969,72.15
Retain Judge Kerry l. Evander,Yes,NON,3590,314,440,446,1200,70.30
Retain Judge Kerry l. Evander,Yes,NON,3600,262,386,300,948,73.66
Retain Judge Kerry l. Evander,Yes,NON,3610,110,124,176,410,73.21
Retain Judge Kerry l. Evander,Yes,NON,3620,408,365,270,1043,77.09
Retain Judge Kerry l. Evander,Yes,NON,3621,392,266,253,911,78.40
Retain Judge Kerry l. Evander,Yes,NON,3622,418,308,260,986,77.03
Retain Judge Kerry l. Evander,Yes,NON,3630,322,516,253,1091,69.49
Retain Judge Kerry l. Evander,Yes,NON,3640,255,407,266,928,70.57
Retain Judge Kerry l. Evander,Yes,NON,3650,226,454,229,909,69.55
Retain Judge Kerry l. Evander,Yes,NON,3660,337,437,321,1095,69.35
Retain Judge Kerry l. Evander,Yes,NON,3670,930,1145,390,2465,69.13
Retain Judge Kerry l. Evander,Yes,NON,3680,253,314,150,717,68.03
Retain Judge Kerry l. Evander,Yes,NON,3690,536,740,587,1863,69.39
Retain Judge Kerry l. Evander,Yes,NON,3700,403,557,343,1303,68.26
Retain Judge Kerry l. Evander,Yes,NON,3710,620,832,471,1923,70.99
Retain Judge Kerry l. Evander,Yes,NON,3720,195,267,110,572,74.58
Retain Judge Kerry l. Evander,Yes,NON,3721,-,-,-,62,68.13
Retain Judge Kerry l. Evander,Yes,NON,3730,291,545,315,1151,70.74
Retain Judge Kerry l. Evander,Yes,NON,3740,335,442,224,1001,73.55
Retain Judge Kerry l. Evander,Yes,NON,3750,374,511,325,1210,70.88
Retain Judge Kerry l. Evander,Yes,NON,3760,337,378,241,956,70.09
Retain Judge Kerry l. Evander,Yes,NON,3770,271,491,250,1012,71.17
Retain Judge Kerry l. Evander,Yes,NON,3780,620,760,553,1933,71.17
Retain Judge Kerry l. Evander,Yes,NON,3790,101,225,79,405,71.81
Retain Judge Kerry l. Evander,Yes,NON,3800,283,457,306,1046,72.34
Retain Judge Kerry l. Evander,Yes,NON,3810,322,361,319,1002,70.17
Retain Judge Kerry l. Evander,Yes,NON,3820,349,243,258,850,76.71
Retain Judge Kerry l. Evander,Yes,NON,3830,237,157,242,636,74.56
Retain Judge Kerry l. Evander,Yes,NON,3840,418,485,280,1183,71.31
Retain Judge Kerry l. Evander,Yes,NON,4500,353,439,209,1001,70.59
Retain Judge Kerry l. Evander,Yes,NON,4510,627,628,178,1433,72.63
Retain Judge Kerry l. Evander,Yes,NON,4520,494,684,365,1543,72.31
Retain Judge Kerry l. Evander,Yes,NON,4521,-,-,-,63,64.29
Retain Judge Kerry l. Evander,Yes,NON,4530,191,77,251,519,74.36
Retain Judge Kerry l. Evander,Yes,NON,4540,119,172,209,500,71.12
Retain Judge Kerry l. Evander,Yes,NON,4550,350,312,262,924,69.11
Retain Judge Kerry l. Evander,Yes,NON,4560,452,434,283,1169,66.69
Retain Judge Kerry l. Evander,Yes,NON,4570,428,181,375,984,76.40
Retain Judge Kerry l. Evander,Yes,NON,4580,517,630,328,1475,66.83
Retain Judge Kerry l. Evander,Yes,NON,4590,603,578,374,1555,68.90
Retain Judge Kerry l. Evander,Yes,NON,4600,297,259,80,636,74.82
Retain Judge Kerry l. Evander,Yes,NON,4610,659,436,272,1367,75.86
Retain Judge Kerry l. Evander,Yes,NON,4620,732,380,326,1438,74.39
Retain Judge Kerry l. Evander,Yes,NON,4630,221,141,186,548,78.51
Retain Judge Kerry l. Evander,Yes,NON,4640,663,855,207,1725,70.96
Retain Judge Kerry l. Evander,Yes,NON,4650,553,282,125,960,74.13
Retain Judge Kerry l. Evander,Yes,NON,4651,1601,1032,426,3059,77.92
Retain Judge Kerry l. Evander,Yes,NON,4652,329,175,54,558,77.61
Retain Judge Kerry l. Evander,Yes,NON,4653,256,198,62,516,74.89
Retain Judge Kerry l. Evander,Yes,NON,4654,1085,482,315,1882,65.14
Retain Judge Kerry l. Evander,Yes,NON,4660,580,539,169,1288,71.04
Retain Judge Kerry l. Evander,Yes,NON,4670,722,993,240,1955,71.40
Retain Judge Kerry l. Evander,Yes,NON,4680,410,320,237,967,71.31
Retain Judge Kerry l. Evander,Yes,NON,4690,449,482,351,1282,69.45
Retain Judge Kerry l. Evander,Yes,NON,4700,125,138,65,328,68.19
Retain Judge Kerry l. Evander,Yes,NON,4710,533,690,465,1688,72.20
Retain Judge Kerry l. Evander,Yes,NON,4720,184,167,119,470,69.53
Retain Judge Kerry l. Evander,Yes,NON,4730,202,229,125,556,73.25
Retain Judge Kerry l. Evander,Yes,NON,4740,204,103,199,506,76.44
Retain Judge Kerry l. Evander,Yes,NON,4750,405,469,194,1068,70.08
Retain Judge Kerry l. Evander,Yes,NON,4760,210,91,129,430,78.18
Retain Judge Kerry l. Evander,Yes,NON,4770,260,329,143,732,71.41
Retain Judge Kerry l. Evander,Yes,NON,4771,97,101,47,245,65.68
Retain Judge Kerry l. Evander,No,NON,0001,76,74,88,238,31.69
Retain Judge Kerry l. Evander,No,NON,0002,62,57,64,183,37.58
Retain Judge Kerry l. Evander,No,NON,0003,178,187,144,509,28.76
Retain Judge Kerry l. Evander,No,NON,0004,352,334,223,909,30.53
Retain Judge Kerry l. Evander,No,NON,0005,116,143,102,361,25.68
Retain Judge Kerry l. Evander,No,NON,0006,170,190,153,513,28.23
Retain Judge Kerry l. Evander,No,NON,0007,197,153,110,460,25.57
Retain Judge Kerry l. Evander,No,NON,0008,130,124,101,355,31.47
Retain Judge Kerry l. Evander,No,NON,0009,166,149,154,469,35.13
Retain Judge Kerry l. Evander,No,NON,0010,102,112,89,303,34.79
Retain Judge Kerry l. Evander,No,NON,0011,71,80,64,215,34.13
Retain Judge Kerry l. Evander,No,NON,0012,155,202,158,515,30.53
Retain Judge Kerry l. Evander,No,NON,0013,-,-,-,84,27.54
Retain Judge Kerry l. Evander,No,NON,0014,270,273,185,728,27.42
Retain Judge Kerry l. Evander,No,NON,0015,186,188,135,509,30.59
Retain Judge Kerry l. Evander,No,NON,0016,126,149,129,404,27.15
Retain Judge Kerry l. Evander,No,NON,0017,126,132,81,339,28.49
Retain Judge Kerry l. Evander,No,NON,0018,262,320,178,760,27.51
Retain Judge Kerry l. Evander,No,NON,0019,97,138,104,339,29.38
Retain Judge Kerry l. Evander,No,NON,0040,182,270,150,602,27.53
Retain Judge Kerry l. Evander,No,NON,0050,83,128,50,261,29.26
Retain Judge Kerry l. Evander,No,NON,0060,-,-,-,65,25.69
Retain Judge Kerry l. Evander,No,NON,0070,-,-,-,65,30.37
Retain Judge Kerry l. Evander,No,NON,1500,-,-,-,113,29.35
Retain Judge Kerry l. Evander,No,NON,1510,51,37,142,230,32.49
Retain Judge Kerry l. Evander,No,NON,1520,82,88,155,325,26.27
Retain Judge Kerry l. Evander,No,NON,1530,103,80,180,363,26.61
Retain Judge Kerry l. Evander,No,NON,1540,91,96,193,380,27.44
Retain Judge Kerry l. Evander,No,NON,1550,190,265,215,670,30.23
Retain Judge Kerry l. Evander,No,NON,1560,101,158,108,367,28.04
Retain Judge Kerry l. Evander,No,NON,1570,189,231,96,516,28.88
Retain Judge Kerry l. Evander,No,NON,1580,99,117,139,355,28.68
Retain Judge Kerry l. Evander,No,NON,1590,130,179,139,448,31.07
Retain Judge Kerry l. Evander,No,NON,1600,169,221,137,527,29.88
Retain Judge Kerry l. Evander,No,NON,1610,169,314,166,649,29.54
Retain Judge Kerry l. Evander,No,NON,2500,127,85,129,341,33.17
Retain Judge Kerry l. Evander,No,NON,2510,32,43,35,110,28.42
Retain Judge Kerry l. Evander,No,NON,2520,99,180,128,407,31.50
Retain Judge Kerry l. Evander,No,NON,2530,74,204,80,358,31.71
Retain Judge Kerry l. Evander,No,NON,2540,61,91,83,235,28.35
Retain Judge Kerry l. Evander,No,NON,2550,101,124,91,316,28.94
Retain Judge Kerry l. Evander,No,NON,2551,46,49,77,172,24.68
Retain Judge Kerry l. Evander,No,NON,2560,60,114,76,250,33.38
Retain Judge Kerry l. Evander,No,NON,2570,186,214,173,573,29.55
Retain Judge Kerry l. Evander,No,NON,2580,146,105,59,310,24.45
Retain Judge Kerry l. Evander,No,NON,2590,71,84,75,230,34.85
Retain Judge Kerry l. Evander,No,NON,2600,275,288,213,776,28.59
Retain Judge Kerry l. Evander,No,NON,2610,144,88,30,262,23.56
Retain Judge Kerry l. Evander,No,NON,2620,-,-,-,58,21.64
Retain Judge Kerry l. Evander,No,NON,2621,-,-,-,7,63.64
Retain Judge Kerry l. Evander,No,NON,2630,40,41,48,129,32.82
Retain Judge Kerry l. Evander,No,NON,3510,117,77,148,342,30.32
Retain Judge Kerry l. Evander,No,NON,3520,116,171,162,449,30.44
Retain Judge Kerry l. Evander,No,NON,3530,237,155,121,513,20.39
Retain Judge Kerry l. Evander,No,NON,3540,129,79,125,333,20.34
Retain Judge Kerry l. Evander,No,NON,3550,544,691,57,1292,21.70
Retain Judge Kerry l. Evander,No,NON,3560,70,140,77,287,34.25
Retain Judge Kerry l. Evander,No,NON,3570,132,276,154,562,29.77
Retain Judge Kerry l. Evander,No,NON,3580,222,341,197,760,27.85
Retain Judge Kerry l. Evander,No,NON,3590,121,189,197,507,29.70
Retain Judge Kerry l. Evander,No,NON,3600,90,134,115,339,26.34
Retain Judge Kerry l. Evander,No,NON,3610,39,47,64,150,26.79
Retain Judge Kerry l. Evander,No,NON,3620,138,101,71,310,22.91
Retain Judge Kerry l. Evander,No,NON,3621,99,90,62,251,21.60
Retain Judge Kerry l. Evander,No,NON,3622,125,102,67,294,22.97
Retain Judge Kerry l. Evander,No,NON,3630,131,217,131,479,30.51
Retain Judge Kerry l. Evander,No,NON,3640,80,199,108,387,29.43
Retain Judge Kerry l. Evander,No,NON,3650,102,200,96,398,30.45
Retain Judge Kerry l. Evander,No,NON,3660,150,201,133,484,30.65
Retain Judge Kerry l. Evander,No,NON,3670,408,517,176,1101,30.87
Retain Judge Kerry l. Evander,No,NON,3680,122,149,66,337,31.97
Retain Judge Kerry l. Evander,No,NON,3690,280,314,228,822,30.61
Retain Judge Kerry l. Evander,No,NON,3700,172,265,169,606,31.74
Retain Judge Kerry l. Evander,No,NON,3710,239,358,189,786,29.01
Retain Judge Kerry l. Evander,No,NON,3720,50,97,48,195,25.42
Retain Judge Kerry l. Evander,No,NON,3721,-,-,-,29,31.87
Retain Judge Kerry l. Evander,No,NON,3730,127,239,110,476,29.26
Retain Judge Kerry l. Evander,No,NON,3740,127,157,76,360,26.45
Retain Judge Kerry l. Evander,No,NON,3750,171,205,121,497,29.12
Retain Judge Kerry l. Evander,No,NON,3760,143,163,102,408,29.91
Retain Judge Kerry l. Evander,No,NON,3770,129,175,106,410,28.83
Retain Judge Kerry l. Evander,No,NON,3780,247,306,230,783,28.83
Retain Judge Kerry l. Evander,No,NON,3790,-,-,-,159,28.19
Retain Judge Kerry l. Evander,No,NON,3800,120,166,114,400,27.66
Retain Judge Kerry l. Evander,No,NON,3810,123,156,147,426,29.83
Retain Judge Kerry l. Evander,No,NON,3820,94,78,86,258,23.29
Retain Judge Kerry l. Evander,No,NON,3830,52,81,84,217,25.44
Retain Judge Kerry l. Evander,No,NON,3840,158,198,120,476,28.69
Retain Judge Kerry l. Evander,No,NON,4500,131,186,100,417,29.41
Retain Judge Kerry l. Evander,No,NON,4510,222,252,66,540,27.37
Retain Judge Kerry l. Evander,No,NON,4520,204,246,141,591,27.69
Retain Judge Kerry l. Evander,No,NON,4521,-,-,-,35,35.71
Retain Judge Kerry l. Evander,No,NON,4530,-,-,-,179,25.64
Retain Judge Kerry l. Evander,No,NON,4540,67,56,80,203,28.88
Retain Judge Kerry l. Evander,No,NON,4550,161,157,95,413,30.89
Retain Judge Kerry l. Evander,No,NON,4560,219,227,138,584,33.31
Retain Judge Kerry l. Evander,No,NON,4570,129,61,114,304,23.60
Retain Judge Kerry l. Evander,No,NON,4580,230,332,170,732,33.17
Retain Judge Kerry l. Evander,No,NON,4590,249,278,175,702,31.10
Retain Judge Kerry l. Evander,No,NON,4600,-,-,-,214,25.18
Retain Judge Kerry l. Evander,No,NON,4610,200,159,76,435,24.14
Retain Judge Kerry l. Evander,No,NON,4620,253,137,105,495,25.61
Retain Judge Kerry l. Evander,No,NON,4630,62,46,42,150,21.49
Retain Judge Kerry l. Evander,No,NON,4640,307,335,64,706,29.04
Retain Judge Kerry l. Evander,No,NON,4650,193,102,40,335,25.87
Retain Judge Kerry l. Evander,No,NON,4651,433,310,124,867,22.08
Retain Judge Kerry l. Evander,No,NON,4652,-,-,-,161,22.39
Retain Judge Kerry l. Evander,No,NON,4653,-,-,-,173,25.11
Retain Judge Kerry l. Evander,No,NON,4654,402,398,207,1007,34.86
Retain Judge Kerry l. Evander,No,NON,4660,244,209,72,525,28.96
Retain Judge Kerry l. Evander,No,NON,4670,278,426,79,783,28.60
Retain Judge Kerry l. Evander,No,NON,4680,129,127,133,389,28.69
Retain Judge Kerry l. Evander,No,NON,4690,184,226,154,564,30.55
Retain Judge Kerry l. Evander,No,NON,4700,-,-,-,153,31.81
Retain Judge Kerry l. Evander,No,NON,4710,197,256,197,650,27.80
Retain Judge Kerry l. Evander,No,NON,4720,65,86,55,206,30.47
Retain Judge Kerry l. Evander,No,NON,4730,91,70,42,203,26.75
Retain Judge Kerry l. Evander,No,NON,4740,64,31,61,156,23.56
Retain Judge Kerry l. Evander,No,NON,4750,167,219,70,456,29.92
Retain Judge Kerry l. Evander,No,NON,4760,-,-,-,120,21.82
Retain Judge Kerry l. Evander,No,NON,4770,100,131,62,293,28.59
Retain Judge Kerry l. Evander,No,NON,4771,49,44,35,128,34.32
Retain Judge Jamie Grosshans,Yes,NON,0001,163,152,147,462,63.99
Retain Judge Jamie Grosshans,Yes,NON,0002,110,80,89,279,58.37
Retain Judge Jamie Grosshans,Yes,NON,0003,418,474,329,1221,71.03
Retain Judge Jamie Grosshans,Yes,NON,0004,810,655,490,1955,67.65
Retain Judge Jamie Grosshans,Yes,NON,0005,322,375,281,978,72.71
Retain Judge Jamie Grosshans,Yes,NON,0006,492,415,320,1227,69.95
Retain Judge Jamie Grosshans,Yes,NON,0007,536,428,279,1243,70.71
Retain Judge Jamie Grosshans,Yes,NON,0008,268,227,232,727,67.19
Retain Judge Jamie Grosshans,Yes,NON,0009,276,223,249,748,57.63
Retain Judge Jamie Grosshans,Yes,NON,0010,226,149,139,514,60.26
Retain Judge Jamie Grosshans,Yes,NON,0011,108,143,115,366,59.42
Retain Judge Jamie Grosshans,Yes,NON,0012,362,431,311,1104,67.77
Retain Judge Jamie Grosshans,Yes,NON,0013,98,77,40,215,73.38
Retain Judge Jamie Grosshans,Yes,NON,0014,684,763,424,1871,72.77
Retain Judge Jamie Grosshans,Yes,NON,0015,435,402,296,1133,70.42
Retain Judge Jamie Grosshans,Yes,NON,0016,316,362,344,1022,71.87
Retain Judge Jamie Grosshans,Yes,NON,0017,289,284,218,791,69.26
Retain Judge Jamie Grosshans,Yes,NON,0018,673,729,485,1887,69.63
Retain Judge Jamie Grosshans,Yes,NON,0019,183,265,312,760,67.74
Retain Judge Jamie Grosshans,Yes,NON,0040,481,690,380,1551,72.75
Retain Judge Jamie Grosshans,Yes,NON,0050,232,279,96,607,70.34
Retain Judge Jamie Grosshans,Yes,NON,0060,30,48,82,160,66.39
Retain Judge Jamie Grosshans,Yes,NON,0070,-,-,-,121,59.31
Retain Judge Jamie Grosshans,Yes,NON,1500,56,33,197,286,75.26
Retain Judge Jamie Grosshans,Yes,NON,1510,134,67,259,460,67.15
Retain Judge Jamie Grosshans,Yes,NON,1520,211,247,375,833,69.65
Retain Judge Jamie Grosshans,Yes,NON,1530,315,240,392,947,71.42
Retain Judge Jamie Grosshans,Yes,NON,1540,259,228,487,974,72.31
Retain Judge Jamie Grosshans,Yes,NON,1550,379,567,541,1487,69.29
Retain Judge Jamie Grosshans,Yes,NON,1560,268,404,243,915,71.93
Retain Judge Jamie Grosshans,Yes,NON,1570,394,546,264,1204,70.00
Retain Judge Jamie Grosshans,Yes,NON,1580,237,311,292,840,70.65
Retain Judge Jamie Grosshans,Yes,NON,1590,300,427,246,973,69.60
Retain Judge Jamie Grosshans,Yes,NON,1600,381,515,265,1161,68.29
Retain Judge Jamie Grosshans,Yes,NON,1610,458,648,360,1466,68.47
Retain Judge Jamie Grosshans,Yes,NON,2500,198,187,248,633,64.53
Retain Judge Jamie Grosshans,Yes,NON,2510,65,69,97,231,64.17
Retain Judge Jamie Grosshans,Yes,NON,2520,240,326,222,788,64.38
Retain Judge Jamie Grosshans,Yes,NON,2530,148,350,140,638,59.46
Retain Judge Jamie Grosshans,Yes,NON,2540,142,215,185,542,67.33
Retain Judge Jamie Grosshans,Yes,NON,2550,263,254,223,740,70.61
Retain Judge Jamie Grosshans,Yes,NON,2551,114,152,230,496,73.26
Retain Judge Jamie Grosshans,Yes,NON,2560,123,216,103,442,61.65
Retain Judge Jamie Grosshans,Yes,NON,2570,398,426,421,1245,66.65
Retain Judge Jamie Grosshans,Yes,NON,2580,414,343,116,873,71.27
Retain Judge Jamie Grosshans,Yes,NON,2590,119,155,111,385,61.70
Retain Judge Jamie Grosshans,Yes,NON,2600,669,630,562,1861,71.03
Retain Judge Jamie Grosshans,Yes,NON,2610,435,259,111,805,75.45
Retain Judge Jamie Grosshans,Yes,NON,2620,-,-,-,195,74.43
Retain Judge Jamie Grosshans,Yes,NON,2621,-,-,-,3,30.00
Retain Judge Jamie Grosshans,Yes,NON,2630,75,85,82,242,63.02
Retain Judge Jamie Grosshans,Yes,NON,3510,192,186,360,738,67.40
Retain Judge Jamie Grosshans,Yes,NON,3520,260,389,358,1007,70.92
Retain Judge Jamie Grosshans,Yes,NON,3530,780,537,514,1831,76.61
Retain Judge Jamie Grosshans,Yes,NON,3540,454,278,493,1225,78.17
Retain Judge Jamie Grosshans,Yes,NON,3550,1810,2270,216,4296,77.06
Retain Judge Jamie Grosshans,Yes,NON,3560,171,253,147,571,69.98
Retain Judge Jamie Grosshans,Yes,NON,3570,340,643,316,1299,70.71
Retain Judge Jamie Grosshans,Yes,NON,3580,559,834,469,1862,70.91
Retain Judge Jamie Grosshans,Yes,NON,3590,291,440,433,1164,70.85
Retain Judge Jamie Grosshans,Yes,NON,3600,231,382,290,903,71.72
Retain Judge Jamie Grosshans,Yes,NON,3610,104,128,185,417,76.23
Retain Judge Jamie Grosshans,Yes,NON,3620,369,339,264,972,75.58
Retain Judge Jamie Grosshans,Yes,NON,3621,340,245,235,820,74.89
Retain Judge Jamie Grosshans,Yes,NON,3622,377,305,254,936,77.10
Retain Judge Jamie Grosshans,Yes,NON,3630,278,506,259,1043,68.17
Retain Judge Jamie Grosshans,Yes,NON,3640,238,418,267,923,72.91
Retain Judge Jamie Grosshans,Yes,NON,3650,205,448,230,883,69.58
Retain Judge Jamie Grosshans,Yes,NON,3660,315,419,306,1040,68.69
Retain Judge Jamie Grosshans,Yes,NON,3670,826,1084,371,2281,66.39
Retain Judge Jamie Grosshans,Yes,NON,3680,235,296,128,659,65.31
Retain Judge Jamie Grosshans,Yes,NON,3690,500,743,561,1804,68.44
Retain Judge Jamie Grosshans,Yes,NON,3700,343,503,342,1188,63.97
Retain Judge Jamie Grosshans,Yes,NON,3710,568,829,468,1865,71.24
Retain Judge Jamie Grosshans,Yes,NON,3720,161,255,112,528,72.23
Retain Judge Jamie Grosshans,Yes,NON,3721,-,-,-,57,62.64
Retain Judge Jamie Grosshans,Yes,NON,3730,267,529,315,1111,69.92
Retain Judge Jamie Grosshans,Yes,NON,3740,312,430,215,957,73.05
Retain Judge Jamie Grosshans,Yes,NON,3750,332,512,321,1165,70.82
Retain Judge Jamie Grosshans,Yes,NON,3760,294,382,242,918,69.23
Retain Judge Jamie Grosshans,Yes,NON,3770,246,491,241,978,70.87
Retain Judge Jamie Grosshans,Yes,NON,3780,572,787,570,1929,72.87
Retain Judge Jamie Grosshans,Yes,NON,3790,91,227,74,392,70.89
Retain Judge Jamie Grosshans,Yes,NON,3800,260,438,297,995,70.37
Retain Judge Jamie Grosshans,Yes,NON,3810,294,351,315,960,69.46
Retain Judge Jamie Grosshans,Yes,NON,3820,313,238,266,817,75.93
Retain Judge Jamie Grosshans,Yes,NON,3830,211,151,222,584,71.05
Retain Judge Jamie Grosshans,Yes,NON,3840,398,479,301,1178,72.72
Retain Judge Jamie Grosshans,Yes,NON,4500,328,425,217,970,71.01
Retain Judge Jamie Grosshans,Yes,NON,4510,588,627,176,1391,73.79
Retain Judge Jamie Grosshans,Yes,NON,4520,463,686,377,1526,73.86
Retain Judge Jamie Grosshans,Yes,NON,4521,-,-,-,60,62.50
Retain Judge Jamie Grosshans,Yes,NON,4530,169,75,252,496,75.61
Retain Judge Jamie Grosshans,Yes,NON,4540,120,163,209,492,72.04
